,id_caller,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,Type,jpg_url,img_num,Dog_Breed,favorite_count,retweet_count
1297,707776935007539200,NaN,NaN,2016-03-10 03:55:45,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11.0,10,Sadie,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,golden_retriever,2434,645
1298,707741517457260545,NaN,NaN,2016-03-10 01:35:01,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1,Bedlington_terrier,15407,8444
1299,707738799544082433,NaN,NaN,2016-03-10 01:24:13,Vine - Make a Scene,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,https://vine.co/v/hUvHKYrdb1d,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,3,Labrador_retriever,2188,645
1300,707693576495472641,NaN,NaN,2016-03-09 22:24:31,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7.0,10,Jiminus,None,None,None,None,floofer,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,2,English_setter,3507,1046
1301,707629649552134146,NaN,NaN,2016-03-09 18:10:30,Vine - Make a Scene,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,https://vine.co/v/iHhBOTl5p9z,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2,German_shepherd,2726,1182
1302,707610948723478529,NaN,NaN,2016-03-09 16:56:11,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12.0,10,Harper,None,None,None,None,floofer,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1,German_shepherd,2282,674
1303,707420581654872064,NaN,NaN,2016-03-09 04:19:44,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4.0,10,Keurig,None,None,None,None,floofer,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,3,Pembroke,3654,1525
1304,707411934438625280,NaN,NaN,2016-03-09 03:45:22,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1,chow,3272,1114
1305,707387676719185920,NaN,NaN,2016-03-09 02:08:59,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10.0,10,Clarkus,None,None,None,None,floofer,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,1,bluetick,3643,996
1306,707377100785885184,NaN,NaN,2016-03-09 01:26:57,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,https://twitter.com/dog_rates/status/707377100785885184/photo/1,9.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1,whippet,22653,8627
1308,707297311098011648,NaN,NaN,2016-03-08 20:09:54,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,https://twitter.com/dog_rates/status/707297311098011648/photo/1,10.0,10,Cassie,None,None,None,None,floofer,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1,miniature_pinscher,2881,990
1309,707059547140169728,NaN,NaN,2016-03-08 04:25:07,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,https://twitter.com/dog_rates/status/707059547140169728/photo/1,11.0,10,Cupcake,None,None,None,None,floofer,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,1,French_bulldog,4132,2399
1310,707038192327901184,NaN,NaN,2016-03-08 03:00:15,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,https://twitter.com/dog_rates/status/707038192327901184/photo/1,10.0,10,Kathmandu,None,None,None,None,floofer,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1,chow,5439,1736
1311,707021089608753152,NaN,NaN,2016-03-08 01:52:18,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,https://twitter.com/dog_rates/status/707021089608753152/photo/1,12.0,10,Tucker,None,None,None,None,floofer,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1,beagle,1579,414
1314,706901761596989440,NaN,NaN,2016-03-07 17:58:08,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3.0,10,Elliot,None,None,None,None,floofer,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2,golden_retriever,2510,605
1315,706681918348251136,NaN,NaN,2016-03-07 03:24:33,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,https://twitter.com/dog_rates/status/706681918348251136/photo/1,12.0,10,Katie,None,None,None,None,floofer,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,pug,2062,572
1316,706644897839910912,NaN,NaN,2016-03-07 00:57:27,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,https://twitter.com/dog_rates/status/706644897839910912/video/1,9.0,10,Shadow,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,1,Labrador_retriever,3350,1240
1318,706538006853918722,NaN,NaN,2016-03-06 17:52:42,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",https://twitter.com/dog_rates/status/706538006853918722/photo/1,11.0,10,Oliver,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,Pekinese,4713,1782
1319,706516534877929472,NaN,NaN,2016-03-06 16:27:23,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,Airedale,4040,1827
1320,706346369204748288,NaN,NaN,2016-03-06 05:11:12,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,https://twitter.com/dog_rates/status/706346369204748288/photo/1,12.0,10,Koda,None,None,None,None,floofer,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,3,French_bulldog,3166,811
1321,706310011488698368,NaN,NaN,2016-03-06 02:46:44,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,https://twitter.com/dog_rates/status/706310011488698368/photo/1,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1,golden_retriever,2732,869
1323,706265994973601792,NaN,NaN,2016-03-05 23:51:49,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",https://twitter.com/dog_rates/status/706265994973601792/photo/1,11.0,10,Kara,None,None,None,None,floofer,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,Pembroke,2297,656
1324,706169069255446529,NaN,NaN,2016-03-05 17:26:40,Twitter for iPhone,He was doing his best. 12/10 I'll be his lawyer https://t.co/WN4C6miCzR,https://twitter.com/wgnnews/status/706165920809492480,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,golden_retriever,4517,1203
1325,706166467411222528,NaN,NaN,2016-03-05 17:16:20,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7.0,10,Dexter,None,None,None,None,floofer,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4,golden_retriever,2389,589
1326,706153300320784384,NaN,NaN,2016-03-05 16:24:01,Vine - Make a Scene,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,https://vine.co/v/iXidJXBJ3P9,13.0,10,Layla,None,None,None,None,floofer,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,1,Italian_greyhound,5408,1656
1327,705975130514706432,NaN,NaN,2016-03-05 04:36:02,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,https://twitter.com/dog_rates/status/705975130514706432/photo/1,10.0,10,Adele,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,2,Labrador_retriever,2794,1081
1328,705970349788291072,NaN,NaN,2016-03-05 04:17:02,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12.0,10,Lucy,None,None,None,None,floofer,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,1,golden_retriever,7020,3129
1331,705591895322394625,NaN,NaN,2016-03-04 03:13:11,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",https://twitter.com/dog_rates/status/705591895322394625/photo/1,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1,bluetick,3595,1145
1332,705475953783398401,NaN,NaN,2016-03-03 19:32:29,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,https://twitter.com/dog_rates/status/705475953783398401/photo/1,12.0,10,Zara,None,None,None,None,floofer,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,2,Labrador_retriever,8506,3840
1333,705442520700944385,NaN,NaN,2016-03-03 17:19:38,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12.0,10,Cooper,None,None,None,None,floofer,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,2,schipperke,1678,381
1334,705428427625635840,NaN,NaN,2016-03-03 16:23:38,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11.0,10,Ambrose,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,1,Old_English_sheepdog,1602,504
1335,705239209544720384,NaN,NaN,2016-03-03 03:51:44,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11.0,10,Jimothy,None,None,None,None,floofer,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,1,Cardigan,1967,609
1336,705223444686888960,NaN,NaN,2016-03-03 02:49:06,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9.0,10,Bode,None,None,None,None,floofer,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1,Pembroke,3090,994
1337,705102439679201280,NaN,NaN,2016-03-02 18:48:16,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10.0,10,Terrenth,None,None,None,None,floofer,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,4,Chesapeake_Bay_retriever,1951,501
1338,705066031337840642,NaN,NaN,2016-03-02 16:23:36,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12.0,10,Reese,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,1,Labrador_retriever,3485,1226
1339,704871453724954624,667152164079423488,4196983835,2016-03-02 03:30:25,Twitter for iPhone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1,Pembroke,2750,747
1340,704859558691414016,NaN,NaN,2016-03-02 02:43:09,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10.0,10,a,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1,Chesapeake_Bay_retriever,4087,1640
1341,704847917308362754,NaN,NaN,2016-03-02 01:56:53,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",https://twitter.com/dog_rates/status/704847917308362754/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,Chesapeake_Bay_retriever,4016,1496
1342,704819833553219584,NaN,NaN,2016-03-02 00:05:17,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7.0,10,Chesterson,None,None,None,None,floofer,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,4,Old_English_sheepdog,2606,754
1343,704761120771465216,NaN,NaN,2016-03-01 20:11:59,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,https://twitter.com/dog_rates/status/704761120771465216/photo/1,13.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,1,Labrador_retriever,3710,1232
1344,704499785726889984,NaN,NaN,2016-03-01 02:53:32,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,1,Shetland_sheepdog,2022,418
1345,704491224099647488,704485744639909888,28785486,2016-03-01 02:19:31,Twitter for iPhone,13/10 hero af @ABC,nan,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1,Irish_terrier,2083,593
1346,704480331685040129,NaN,NaN,2016-03-01 01:36:14,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11.0,10,Lucia,None,None,None,None,floofer,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,1,kuvasz,7805,3349
1347,704364645503647744,NaN,NaN,2016-02-29 17:56:32,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,https://twitter.com/dog_rates/status/704364645503647744/photo/1,12.0,10,Bisquick,None,None,None,None,floofer,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1,kuvasz,27936,13537
1348,704347321748819968,NaN,NaN,2016-02-29 16:47:42,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10.0,10,Ralphson,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,golden_retriever,2743,781
1349,704134088924532736,NaN,NaN,2016-02-29 02:40:23,Vine - Make a Scene,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,https://vine.co/v/igW2OEwu9vg,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,Labrador_retriever,1708,485
1350,704113298707505153,NaN,NaN,2016-02-29 01:17:46,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,https://twitter.com/dog_rates/status/704113298707505153/photo/1,8.0,10,Stanley,None,None,None,None,floofer,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,golden_retriever,3407,1162
1351,704054845121142784,NaN,NaN,2016-02-28 21:25:30,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60.0,50,a,None,None,None,None,floofer,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex_spaniel,2317,605
1352,703774238772166656,NaN,NaN,2016-02-28 02:50:28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",https://twitter.com/dog_rates/status/703774238772166656/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,1,Labrador_retriever,10949,3534
1355,703611486317502464,NaN,NaN,2016-02-27 16:03:45,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,10,Scooter,None,None,pupper,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,1,Old_English_sheepdog,3472,1113
1356,703425003149250560,703041949650034688,4196983835,2016-02-27 03:42:44,Twitter for iPhone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",https://twitter.com/dog_rates/status/703425003149250560/photo/1,9.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1,Samoyed,2620,825
1358,703382836347330562,NaN,NaN,2016-02-27 00:55:11,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,https://twitter.com/dog_rates/status/703382836347330562/photo/1,12.0,10,Charlie,None,None,None,None,floofer,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1,golden_retriever,3640,1073
1359,703356393781329922,NaN,NaN,2016-02-26 23:10:06,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,https://twitter.com/dog_rates/status/703356393781329922/photo/1,2.0,10,Socks,None,None,None,None,floofer,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim_spaniel,4024,1104
